pl_name,hostname,sy_pnum,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff
K2-199 c,K2-199,2,0,7.37448970,0.066200,2.850,0.254,12.40000,0.03901,Mass,2.900000,,4491.00
K2-2016-BLG-0005L b,K2-2016-BLG-0005L,1,0,4700.00000000,4.160000,13.700,1.230,349.61125,1.10000,Mass,0.747000,,
K2-21 b,K2-21,2,0,9.32503800,0.076000,1.840,0.164,4.04000,0.01270,M-R relationship,2.700000,M0.0,4222.06
K2-21 c,K2-21,2,0,15.50192000,0.107000,2.490,0.222,6.76000,0.02130,M-R relationship,5.400000,M0.0,4222.06
K2-212 b,K2-212,1,0,9.79564700,0.078500,2.650,0.236,7.51000,0.02360,M-R relationship,2.220000,,4349.00
K2-214 b,K2-214,1,0,8.59680200,0.083400,2.430,0.217,6.48000,0.02040,M-R relationship,2.480000,,5854.00
K2-216 b,K2-216,1,0,2.17480000,0.028000,1.750,0.156,8.00000,0.02517,Mass,8.200000,K5 V,4503.00
K2-220 b,K2-220,1,0,13.68325600,0.110400,2.390,0.213,6.30000,0.01980,M-R relationship,2.540000,,5660.00
K2-222 b,K2-222,1,0,15.38857000,0.120600,2.350,0.210,8.70000,0.02737,Mass,3.680000,,5942.00
K2-223 b,K2-223,2,0,0.50557000,0.012700,0.890,0.079,0.64000,0.00201,M-R relationship,4.990000,,5859.00
K2-223 c,K2-223,2,0,4.56254600,0.054900,1.500,0.134,2.86000,0.00899,M-R relationship,4.660000,,5859.00
K2-224 b,K2-224,2,0,4.47904000,0.051600,1.560,0.139,3.05000,0.00961,M-R relationship,4.410000,,5620.00
K2-224 c,K2-224,2,0,10.09489000,0.088600,2.410,0.215,6.39000,0.02010,M-R relationship,2.510000,,5620.00
K2-225 b,K2-225,1,0,15.87209000,0.134000,3.490,0.311,12.00000,0.03770,M-R relationship,1.550000,,5742.00
K2-226 b,K2-226,1,0,3.27108000,0.041300,1.540,0.137,2.99000,0.00940,M-R relationship,4.500000,,5424.00
K2-228 b,K2-228,1,0,2.69828000,0.033800,1.210,0.108,1.92000,0.00606,M-R relationship,5.960000,,4715.00
K2-229 b,K2-229,2,0,0.58421600,0.013100,1.000,0.089,2.49000,0.00783,Mass,8.900000,G9,5315.00
K2-229 c,K2-229,2,0,8.32727000,0.076900,2.030,0.181,21.30000,0.06702,Mass,12.800000,G9,5315.00
K2-230 b,K2-230,1,0,2.86041000,0.040900,1.960,0.175,4.50000,0.01420,M-R relationship,3.280000,,5945.00
K2-232 b,K2-232,1,0,11.16845400,0.103560,11.209,1.000,126.49634,0.39800,Mass,0.405000,,6154.00
K2-233 b,K2-233,3,0,2.46750000,0.033080,1.343,0.120,11.26000,0.03543,Mass,26.260000,K3,5033.00
K2-233 c,K2-233,3,0,7.06005000,0.066660,1.281,0.114,12.81000,0.04030,Mass,33.910000,K3,5033.00
K2-233 d,K2-233,3,0,24.36450000,0.152240,2.358,0.210,21.14000,0.06651,Mass,8.850000,K3,5033.00
K2-237 b,K2-237,1,0,2.18053539,0.035580,16.197,1.445,433.20012,1.36300,Mass,0.562000,F9 V,6360.00
K2-238 b,K2-238,1,0,3.20466000,0.046000,14.572,1.300,273.33380,0.86000,Mass,0.560000,G2 V,5630.00
K2-239 b,K2-239,3,0,5.24000000,0.044100,1.100,0.098,1.37000,0.00430,M-R relationship,5.660000,M3.0 V,3420.00
K2-239 c,K2-239,3,0,7.77500000,0.057600,1.000,0.089,0.97200,0.00306,M-R relationship,5.340000,M3.0 V,3420.00
K2-239 d,K2-239,3,0,10.11500000,0.068500,1.100,0.098,1.37000,0.00430,M-R relationship,5.660000,M3.0 V,3420.00
K2-24 b,K2-24,2,0,20.88977000,0.154000,5.400,0.482,19.00000,0.05978,Mass,0.640000,G9 V,5625.00
K2-24 c,K2-24,2,0,42.33910000,0.247000,7.500,0.669,15.40000,0.04845,Mass,0.200000,G9 V,5625.00
K2-240 b,K2-240,2,0,6.03400000,0.051300,2.000,0.178,4.66000,0.01470,M-R relationship,3.200000,M0.5 V,3810.00
K2-240 c,K2-240,2,0,20.52300000,0.115900,1.800,0.161,3.89000,0.01230,M-R relationship,3.670000,M0.5 V,3810.00
K2-241 b,K2-241,1,0,26.81990000,0.156700,2.550,0.227,7.04000,0.02210,M-R relationship,2.330000,,5262.00
K2-242 b,K2-242,1,0,6.51389000,0.049400,2.540,0.227,6.99000,0.02200,M-R relationship,2.340000,,3459.00
K2-243 b,K2-243,2,0,11.54182000,0.108700,2.170,0.194,5.35000,0.01680,M-R relationship,2.880000,,6570.00
K2-243 c,K2-243,2,0,24.94598000,0.181700,2.010,0.179,4.70000,0.01480,M-R relationship,3.180000,,6570.00
K2-244 b,K2-244,1,0,21.06884000,0.141800,1.750,0.156,3.71000,0.01170,M-R relationship,3.800000,,5677.00
K2-245 b,K2-245,1,0,11.89307000,0.095900,4.340,0.387,17.40000,0.05460,M-R relationship,1.170000,,5793.00
K2-246 b,K2-246,1,0,5.76918000,0.060200,3.490,0.311,12.00000,0.03770,M-R relationship,1.550000,,5610.00
K2-247 b,K2-247,2,0,2.25021000,0.030400,2.120,0.189,5.14000,0.01620,M-R relationship,2.960000,,4667.00
K2-247 c,K2-247,2,0,6.49424000,0.061500,2.190,0.195,5.43000,0.01710,M-R relationship,2.840000,,4667.00
K2-248 b,K2-248,1,0,7.17256000,0.069900,2.570,0.229,7.13000,0.02240,M-R relationship,2.310000,,5528.00
K2-249 b,K2-249,1,0,12.40900000,0.115100,2.790,0.249,8.20000,0.02580,M-R relationship,2.070000,,6504.00
K2-25 b,K2-25,1,0,3.48456408,0.028700,3.440,0.306,24.50000,0.07709,Mass,3.310000,M4.5 V,3207.00
K2-250 b,K2-250,1,0,4.01457000,0.045900,2.440,0.218,6.53000,0.02050,M-R relationship,2.470000,,5172.00
K2-251 b,K2-251,1,0,9.30075000,0.069400,2.350,0.210,6.12000,0.01930,M-R relationship,2.590000,,3717.00
K2-252 b,K2-252,1,0,13.81513000,0.104100,1.740,0.155,3.68000,0.01160,M-R relationship,3.840000,,5152.00
K2-254 b,K2-254,2,0,4.09639000,0.044800,1.630,0.145,3.29000,0.01040,M-R relationship,4.170000,,4629.00
K2-254 c,K2-254,2,0,12.11839000,0.092300,2.190,0.195,5.43000,0.01710,M-R relationship,2.840000,,4629.00
K2-255 b,K2-255,1,0,1.96417000,0.027400,2.900,0.259,8.75000,0.02750,M-R relationship,1.970000,,4676.00
K2-256 b,K2-256,1,0,5.52011000,0.057800,2.630,0.235,7.41000,0.02330,M-R relationship,2.240000,,5219.00
K2-257 b,K2-257,1,0,1.60588000,0.021600,0.830,0.074,0.49800,0.00157,M-R relationship,4.790000,,3725.00
K2-258 b,K2-258,1,0,19.09210000,0.149000,3.000,0.268,9.27000,0.02920,M-R relationship,1.890000,,6351.00
K2-259 b,K2-259,1,0,15.48043000,0.127100,2.320,0.207,5.99000,0.01890,M-R relationship,2.640000,,6059.00
K2-26 b,K2-26,1,0,14.56650000,0.096200,2.670,0.238,7.61000,0.02390,M-R relationship,2.200000,M1.0 V,3785.00
K2-260 b,K2-260,1,0,2.62666570,0.040400,17.396,1.552,451.31860,1.42000,Mass,0.500000,F6 V,6367.00
K2-261 b,K2-261,1,0,11.63347800,0.103400,9.528,0.850,59.75174,0.18800,Mass,0.380000,G7 IV/V,5445.00
K2-263 b,K2-263,1,0,50.81894700,0.257300,2.410,0.215,14.90000,0.04688,Mass,5.800000,G9 V,5368.00
K2-264 b,K2-264,2,0,5.84000200,0.050230,2.231,0.199,5.61000,0.01760,M-R relationship,2.780000,M2.5 V,3660.00
K2-264 c,K2-264,2,0,19.66030200,0.112830,2.668,0.238,7.60000,0.02390,M-R relationship,2.200000,M2.5 V,3660.00
K2-265 b,K2-265,1,0,2.36917200,0.033760,1.710,0.153,6.54000,0.02058,Mass,7.100000,G8 V,5477.00
K2-266 b,K2-266,4,0,0.65852400,0.013060,3.300,0.294,11.26782,0.03545,Msin(i)/sin(i),1.720000,,4285.00
K2-266 c,K2-266,4,0,7.81400000,0.067900,0.705,0.063,0.29013,0.00091,Msin(i)/sin(i),4.550000,,4285.00
K2-266 d,K2-266,4,0,14.69700000,0.103500,2.930,0.261,8.90000,0.02800,Mass,2.030000,,4285.00
K2-266 e,K2-266,4,0,19.48200000,0.124900,2.730,0.244,14.30000,0.04499,Mass,2.210000,,4285.00
K2-268 b,K2-268,5,0,2.15167600,0.030800,1.500,0.134,2.86000,0.00899,M-R relationship,4.660000,,5106.00
K2-268 c,K2-268,5,0,9.32752700,0.081900,2.690,0.240,7.70000,0.02420,M-R relationship,2.170000,,5106.00
K2-269 b,K2-269,1,0,4.14496500,0.053100,1.570,0.140,3.09000,0.00972,M-R relationship,4.390000,,6209.00
K2-27 b,K2-27,1,0,6.77131500,0.067020,4.480,0.400,30.90000,0.09722,Mass,1.870000,,5248.00
K2-270 b,K2-270,2,0,1.54306900,0.024700,1.380,0.123,2.48000,0.00780,M-R relationship,5.190000,,4877.00
K2-270 c,K2-270,2,0,4.40002800,0.049700,2.950,0.263,9.01000,0.02830,M-R relationship,1.930000,,4877.00
K2-271 b,K2-271,1,0,8.56242100,0.077000,7.280,0.649,41.80000,0.13100,M-R relationship,0.595000,,5644.00
K2-272 b,K2-272,1,0,14.45367560,0.100700,3.130,0.279,9.96000,0.03130,M-R relationship,1.780000,,5397.00
K2-273 b,K2-273,1,0,11.71956630,0.072900,3.050,0.272,9.53000,0.03000,M-R relationship,1.850000,,5161.00
K2-274 b,K2-274,1,0,14.13303140,0.096400,2.080,0.186,4.98000,0.01570,M-R relationship,3.040000,,5044.00
K2-275 b,K2-275,2,0,3.28096260,0.027700,2.340,0.209,6.08000,0.01910,M-R relationship,2.610000,,4841.00
K2-275 c,K2-275,2,0,8.43883850,0.088100,2.210,0.197,5.52000,0.01740,M-R relationship,2.810000,,4841.00
K2-276 b,K2-276,1,0,18.71826900,0.129100,3.770,0.336,13.70000,0.04300,M-R relationship,1.400000,,5139.00
K2-277 b,K2-277,1,0,6.32676300,0.067500,2.070,0.185,4.94000,0.01550,M-R relationship,3.060000,,5741.00
K2-278 b,K2-278,1,0,3.33496600,0.048800,2.980,0.266,9.17000,0.02880,M-R relationship,1.900000,,6747.00
K2-279 b,K2-279,1,0,7.12260500,0.067000,1.210,0.108,1.92000,0.00606,M-R relationship,5.960000,,5558.00
K2-28 b,K2-28,1,0,2.26045500,0.021400,2.320,0.207,5.99000,0.01890,M-R relationship,2.640000,M4,3214.00
K2-280 b,K2-280,1,0,19.89526000,0.146100,7.500,0.669,37.10000,0.11673,Mass,0.480000,,5500.00
K2-281 b,K2-281,1,0,8.68772100,0.077300,8.180,0.730,50.90000,0.16000,M-R relationship,0.511000,,4812.00
K2-282 b,K2-282,2,0,4.16978300,0.049900,2.500,0.223,6.80000,0.02140,M-R relationship,2.390000,,5499.00
K2-283 b,K2-283,1,0,1.92103600,0.029100,3.520,0.314,12.20000,0.03830,M-R relationship,1.540000,,5060.00
K2-284 b,K2-284,1,0,4.79506900,0.047710,2.780,0.248,8.15000,0.02560,M-R relationship,2.080000,,4140.00
K2-285 b,K2-285,4,0,3.47174500,0.038170,2.590,0.231,9.68000,0.03046,Mass,3.070000,K2 V,4975.00
K2-285 c,K2-285,4,0,7.13804800,0.082400,3.530,0.315,15.68000,0.04933,Mass,1.950000,K2 V,4975.00
K2-286 b,K2-286,1,0,27.35900000,0.176800,2.100,0.187,5.06000,0.01590,M-R relationship,3.000000,M0 V,3926.00
K2-287 b,K2-287,1,0,14.89329100,0.120600,9.494,0.847,100.11645,0.31500,Mass,0.643000,,5695.00
K2-288 B b,K2-288 B,1,0,31.39346300,0.164000,1.900,0.170,4.27000,0.01340,M-R relationship,3.420000,M3 V,3341.00
K2-289 b,K2-289,1,0,13.15696900,0.107000,9.100,0.812,61.00000,0.19200,M-R relationship,0.445000,,5529.00
K2-29 b,K2-29,1,0,3.25883210,0.042170,13.339,1.190,232.01590,0.73000,Mass,0.530000,G7 V,5358.00
K2-290 b,K2-290,2,0,9.21165000,0.092300,3.060,0.273,10.90000,0.03430,Mass,4.100000,,6302.00
K2-290 c,K2-290,2,0,48.36685000,0.305000,11.276,1.006,246.00042,0.77400,Mass,1.010000,,6302.00
K2-291 b,K2-291,1,0,2.22517700,0.032610,1.589,0.142,6.49000,0.02042,Mass,8.840000,,5520.00
K2-292 b,K2-292,1,0,16.98410000,0.130000,2.630,0.235,24.50000,0.07709,Mass,7.400000,G3 V,5725.00
K2-295 b,K2-295,1,0,4.02486700,0.045100,10.054,0.897,106.47305,0.33500,Mass,0.612000,K5 V,4444.00
K2-3 b,K2-3,3,0,10.05465350,0.074700,2.078,0.185,5.11000,0.01608,Mass,3.110000,M V,3844.00
K2-3 c,K2-3,3,0,24.64672900,0.135700,1.582,0.141,2.68000,0.00843,Mass,3.700000,M V,3844.00
K2-3 d,K2-3,3,0,44.55603000,0.201400,1.458,0.130,2.20000,0.00692,Mass,17.500000,M V,3844.00
K2-30 b,K2-30,1,0,4.09850300,0.048390,11.646,1.039,184.02357,0.57900,Mass,0.640000,G6 V,5425.00
K2-31 b,K2-31,1,0,1.25785000,0.022000,11.882,1.060,563.83042,1.77400,Mass,1.850000,G7 V,5280.00
K2-312 c,HD 80653,2,0,921.20000000,1.961000,12.800,1.140,1719.45168,5.41000,Msini,4.510000,G2,5959.00
K2-316 b,K2-316,2,0,1.13300000,0.014700,1.330,0.119,2.33000,0.00733,M-R relationship,5.440000,,3436.00
K2-316 c,K2-316,2,0,5.26000000,0.058200,1.830,0.163,4.01000,0.01260,M-R relationship,3.600000,,3436.00
K2-317 b,K2-317,1,0,6.22000000,0.054200,2.930,0.261,8.91000,0.02800,M-R relationship,1.950000,,3387.00
K2-318 b,K2-318,1,0,7.01000000,0.091100,1.660,0.148,3.39000,0.01070,M-R relationship,4.070000,,3851.00
K2-319 b,K2-319,1,0,26.68000000,0.151600,2.790,0.249,8.20000,0.02580,M-R relationship,2.070000,,5440.00
K2-32 b,K2-32,4,0,8.99200000,0.079500,5.299,0.473,15.00000,0.04720,Mass,0.550000,G9 V,5271.00
K2-32 c,K2-32,4,0,20.66093000,0.138430,3.134,0.280,8.10000,0.02549,Mass,1.430000,G9 V,5271.00
K2-32 d,K2-32,4,0,31.71701000,0.184220,3.484,0.311,6.70000,0.02108,Mass,0.870000,G9 V,5271.00
K2-32 e,K2-32,4,0,4.34934000,0.048990,1.212,0.108,2.10000,0.00661,Mass,6.300000,G9 V,5271.00
K2-320 b,K2-320,1,0,1.99500000,0.014200,2.620,0.234,7.37000,0.02320,M-R relationship,2.250000,,3157.00
K2-321 b,K2-321,1,0,2.29800000,0.041000,1.950,0.174,4.46000,0.01400,M-R relationship,3.310000,,3855.00
K2-322 b,K2-322,1,0,8.20500000,0.059400,1.920,0.171,4.35000,0.01370,M-R relationship,3.380000,,4141.00
K2-323 b,K2-323,1,0,24.93000000,0.127500,2.100,0.187,5.06000,0.01590,M-R relationship,3.000000,,3710.00
K2-324 b,K2-324,1,0,3.26200000,0.033100,2.430,0.217,6.48000,0.02040,M-R relationship,2.480000,,3752.00
K2-325 b,K2-325,1,0,6.93000000,0.041900,2.200,0.196,5.48000,0.01720,M-R relationship,2.830000,,3287.00
K2-326 b,K2-326,1,0,1.25600000,0.019800,2.280,0.203,5.82000,0.01830,M-R relationship,2.700000,,3924.00
K2-329 b,K2-329,1,0,12.45512250,0.101600,8.676,0.774,82.63580,0.26000,Mass,0.694000,,5282.00
K2-34 b,K2-34,1,0,2.99563480,0.044200,13.750,1.227,539.67534,1.69800,Mass,0.940000,F,6168.00
K2-35 b,K2-35,2,0,2.39996400,0.031000,1.320,0.118,2.30000,0.00724,M-R relationship,5.500000,K4 V,4402.71
K2-35 c,K2-35,2,0,5.60835200,0.055000,1.930,0.172,4.38000,0.01380,M-R relationship,3.350000,K4 V,4402.71
K2-355 b,K2-355,1,0,5.73856470,0.063200,2.250,0.201,5.69000,0.01790,M-R relationship,2.740000,,5790.00
K2-356 b,K2-356,1,0,21.02673660,0.159900,2.290,0.204,5.86000,0.01840,M-R relationship,2.680000,,5568.00
K2-357 b,K2-357,1,0,16.34886370,0.145000,3.720,0.332,13.40000,0.04200,M-R relationship,1.430000,,5794.00
K2-358 b,K2-358,1,0,11.25102850,0.086300,2.680,0.239,7.65000,0.02410,M-R relationship,2.180000,,5650.00
K2-36 b,K2-36,2,0,1.42261400,0.022880,1.430,0.128,4.30000,0.01353,Mass,8.000000,K2 V,4916.00
K2-36 c,K2-36,2,0,5.34088800,0.055280,3.200,0.285,7.90000,0.02486,Mass,1.300000,K2 V,4916.00
K2-37 b,K2-37,3,0,4.44117000,0.051100,1.610,0.144,3.22000,0.01010,M-R relationship,4.240000,G3 V,5413.00
K2-37 c,K2-37,3,0,6.42904000,0.065400,2.750,0.245,8.00000,0.02520,M-R relationship,2.110000,G3 V,5413.00
K2-37 d,K2-37,3,0,14.09189000,0.110300,2.730,0.244,7.90000,0.02490,M-R relationship,2.130000,G3 V,5413.00
K2-38 b,K2-38,2,0,4.01593000,0.050300,1.655,0.148,7.70000,0.02423,Mass,9.300000,G2 V,5705.00
K2-38 c,K2-38,2,0,10.56103000,0.095900,2.490,0.222,7.40000,0.02328,Mass,2.630000,G2 V,5705.00
K2-39 b,K2-39,1,0,4.60543000,0.057080,6.277,0.560,28.60470,0.09000,Mass,0.500000,,4881.00
K2-4 b,K2-4,1,0,10.00341700,0.078000,2.100,0.187,5.06000,0.01590,M-R relationship,3.000000,,4014.73
K2-411 b,K2-411,1,0,3.21410000,0.051100,0.990,0.088,0.93700,0.00295,M-R relationship,5.310000,,5711.00
K2-412 b,K2-412,1,0,5.93820000,0.058600,2.116,0.189,5.13000,0.01610,M-R relationship,2.980000,,5590.00
K2-413 b,K2-413,2,0,0.80940000,0.011700,0.760,0.068,0.36300,0.00114,M-R relationship,4.550000,,4116.00
K2-413 c,K2-413,2,0,5.33010000,0.042600,1.233,0.110,2.05000,0.00644,M-R relationship,6.010000,,4116.00
K2-414 b,K2-414,2,0,4.36960000,0.048700,1.219,0.109,1.98000,0.00622,M-R relationship,6.010000,,4343.00
K2-414 c,K2-414,2,0,6.66900000,0.055200,1.929,0.172,4.38000,0.01380,M-R relationship,3.350000,,4343.00
K2-42 b,K2-42,1,0,6.68796000,0.061700,2.150,0.192,5.27000,0.01660,M-R relationship,2.910000,,4613.00
K2-43 b,K2-43,2,0,3.47114900,0.037840,4.510,0.402,18.50000,0.05830,M-R relationship,1.110000,,3840.60
K2-44 b,K2-44,1,0,5.65700000,0.060000,2.433,0.217,6.50000,0.02040,M-R relationship,2.480000,,5912.00
K2-45 b,K2-45,1,0,1.72926840,0.022400,6.710,0.599,36.40000,0.11400,M-R relationship,0.662000,,4103.00
K2-46 b,K2-46,1,0,19.15410000,0.138210,2.050,0.183,4.86000,0.01530,M-R relationship,3.100000,,6256.00
K2-47 b,K2-47,1,0,31.63720000,0.177900,1.890,0.169,4.23000,0.01330,M-R relationship,3.440000,,5054.00
K2-48 b,K2-48,1,0,20.50650000,0.134400,2.240,0.200,5.65000,0.01780,M-R relationship,2.760000,,4899.00
K2-49 b,K2-49,1,0,2.77065000,0.030900,1.930,0.172,4.38000,0.01380,M-R relationship,3.350000,,4175.00
K2-5 b,K2-5,2,0,5.73594000,0.053200,1.910,0.170,4.31000,0.01360,M-R relationship,3.400000,K7.5 V,3930.00
K2-5 c,K2-5,2,0,10.93241000,0.081800,2.260,0.202,5.73000,0.01800,M-R relationship,2.730000,K7.5 V,3930.00
K2-50 b,K2-50,2,0,8.75290000,0.070500,1.590,0.142,3.15000,0.00993,M-R relationship,4.310000,,4326.00
K2-52 b,K2-52,1,0,3.53505500,0.054000,18.000,1.606,45700.00000,144.00000,M-R relationship,43.100000,,7147.00
K2-53 b,K2-53,1,0,12.20772000,0.098000,2.600,0.232,7.27000,0.02290,M-R relationship,2.270000,,5263.00
K2-54 b,K2-54,1,0,9.78430000,0.067100,1.150,0.103,1.60000,0.00505,M-R relationship,5.780000,,3798.00
K2-55 b,K2-55,1,0,2.84925800,0.034860,3.820,0.341,14.00000,0.04400,M-R relationship,1.380000,,4456.00
K2-57 b,K2-57,1,0,9.00630000,0.074600,2.100,0.187,5.06000,0.01590,M-R relationship,3.000000,,4434.00
K2-58 b,K2-58,3,0,7.05254000,0.069200,2.680,0.239,7.65000,0.02410,M-R relationship,2.180000,,5413.00
K2-58 c,K2-58,3,0,2.53726000,0.035000,1.620,0.145,3.26000,0.01020,M-R relationship,4.210000,,5413.00
K2-58 d,K2-58,3,0,22.88270000,0.151700,1.710,0.153,3.57000,0.01120,M-R relationship,3.920000,,5413.00
K2-59 b,K2-59,2,0,20.69210000,0.135400,2.410,0.215,6.39000,0.02010,M-R relationship,2.510000,,5055.00
K2-59 c,K2-59,2,0,11.29540000,0.090500,2.300,0.205,5.90000,0.01860,M-R relationship,2.660000,,5055.00
K2-6 b,K2-6,1,0,30.94191000,0.189800,2.500,0.223,6.80000,0.02140,M-R relationship,2.390000,,5850.00
K2-60 b,K2-60,1,0,3.00265000,0.045000,7.656,0.683,135.39558,0.42600,Mass,1.700000,G4 V,5500.00
K2-61 b,K2-61,1,0,2.57302000,0.039200,2.480,0.221,6.71000,0.02110,M-R relationship,2.420000,,6293.00
K2-62 b,K2-62,2,0,6.67202000,0.063600,2.140,0.191,5.22000,0.01640,M-R relationship,2.930000,,4880.00
K2-62 c,K2-62,2,0,16.19660000,0.114800,2.140,0.191,5.22000,0.01640,M-R relationship,2.930000,,4880.00
K2-63 b,K2-63,2,0,20.25700000,0.162700,3.220,0.287,10.50000,0.03290,M-R relationship,1.730000,,6771.00
K2-63 c,K2-63,2,0,25.45560000,0.189000,3.900,0.348,14.50000,0.04550,M-R relationship,1.340000,,6771.00
K2-64 b,K2-64,1,0,6.53044000,0.061900,2.070,0.185,4.94000,0.01550,M-R relationship,3.060000,,5312.00
K2-65 b,K2-65,1,0,12.64750000,0.101400,1.580,0.141,3.12000,0.00982,M-R relationship,4.350000,,5213.00
K2-66 b,K2-66,1,0,5.06963000,0.059830,2.490,0.222,21.30000,0.06702,Mass,7.800000,,5887.00
K2-68 b,K2-68,1,0,8.05428000,0.070800,1.580,0.141,3.12000,0.00982,M-R relationship,4.350000,,4746.00
K2-69 b,K2-69,1,0,7.06599000,0.059100,2.320,0.207,5.99000,0.01890,M-R relationship,2.640000,,4127.00
K2-7 b,K2-7,1,0,28.67992000,0.181400,2.670,0.238,7.61000,0.02390,M-R relationship,2.200000,,5772.00
K2-70 b,K2-70,1,0,13.97896000,0.111200,2.890,0.258,8.70000,0.02740,M-R relationship,1.980000,,5622.00
K2-71 b,K2-71,1,0,6.98541000,0.055900,2.150,0.192,5.27000,0.01660,M-R relationship,2.910000,,4006.00
K2-72 b,K2-72,4,0,5.57721200,0.040000,1.080,0.096,1.28000,0.00403,M-R relationship,5.580000,,3360.47
K2-72 c,K2-72,4,0,15.18903400,0.078000,1.160,0.103,1.65000,0.00521,M-R relationship,5.810000,,3360.47
K2-72 d,K2-72,4,0,7.76017800,0.050000,1.010,0.090,1.01000,0.00317,M-R relationship,5.390000,,3360.47
K2-72 e,K2-72,4,0,24.15886800,0.106000,1.290,0.115,2.21000,0.00696,M-R relationship,5.660000,,3360.47
K2-73 b,K2-73,1,0,7.49543000,0.076190,2.450,0.219,6.57000,0.02070,M-R relationship,2.450000,,5922.00
K2-74 b,K2-74,1,0,19.56660000,0.140200,2.310,0.206,5.95000,0.01870,M-R relationship,2.650000,,6060.00
K2-75 b,K2-75,2,0,7.81420000,0.081000,2.670,0.238,7.61000,0.02390,M-R relationship,2.200000,,5995.00
K2-75 c,K2-75,2,0,18.31100000,0.142900,2.770,0.247,8.10000,0.02550,M-R relationship,2.090000,,5995.00
K2-79 b,K2-79,1,0,10.99470000,0.098800,4.090,0.365,9.20000,0.02895,Mass,0.730000,,5897.00
K2-8 b,K2-8,2,0,10.35239000,0.085600,3.580,0.319,12.50000,0.03940,M-R relationship,1.500000,K3 V,4870.00
K2-8 c,K2-8,2,0,5.06416000,0.053200,2.410,0.215,6.39000,0.02010,M-R relationship,2.510000,K3 V,4870.00
K2-80 b,K2-80,3,0,19.09180000,0.135000,2.010,0.179,4.70000,0.01480,M-R relationship,3.180000,,5441.00
K2-80 c,K2-80,3,0,5.60500000,0.059600,1.470,0.131,2.76000,0.00869,M-R relationship,4.770000,,5441.00
K2-81 b,K2-81,1,0,6.10232500,0.059000,1.970,0.176,4.54000,0.01430,M-R relationship,3.260000,,4674.13
K2-83 b,K2-83,2,0,2.74697000,0.030140,1.244,0.111,2.08000,0.00654,M-R relationship,5.940000,,3910.00
K2-83 c,K2-83,2,0,9.99767000,0.071310,1.483,0.132,2.80000,0.00882,M-R relationship,4.720000,,3910.00
K2-84 b,K2-84,2,0,6.42150000,0.066500,2.410,0.215,6.39000,0.02010,M-R relationship,2.510000,,5652.00
K2-84 c,K2-84,2,0,27.86000000,0.176800,2.030,0.181,4.78000,0.01500,M-R relationship,3.140000,,5652.00
K2-85 b,K2-85,1,0,0.68455900,0.013000,1.200,0.107,1.87000,0.00588,M-R relationship,5.950000,,4427.00
K2-86 b,K2-86,1,0,8.77683000,0.077000,1.960,0.175,4.50000,0.01420,M-R relationship,3.280000,,5482.00
K2-87 b,K2-87,1,0,9.72661800,0.094000,7.600,0.678,44.90000,0.14100,M-R relationship,0.562000,,5747.00
K2-88 b,K2-88,1,0,4.61220000,0.034500,1.230,0.110,2.04000,0.00642,M-R relationship,6.020000,,3537.00
K2-89 b,K2-89,1,0,1.09602600,0.014620,0.615,0.055,0.17000,0.00053,M-R relationship,4.020000,,3691.00
K2-9 b,K2-9,1,0,18.44980000,0.091000,2.250,0.201,5.69000,0.01790,M-R relationship,2.740000,M2.5 V,3390.00
K2-90 b,K2-90,2,0,13.73331400,0.096000,2.600,0.232,7.27000,0.02290,M-R relationship,2.270000,,4484.00
K2-90 c,K2-90,2,0,2.90070600,0.035000,1.300,0.116,2.24000,0.00705,M-R relationship,5.600000,,4421.98
K2-91 b,K2-91,1,0,1.41954900,0.016400,1.100,0.098,1.37000,0.00430,M-R relationship,5.660000,,3622.00
K2-95 b,K2-95,1,0,10.13464540,0.052500,3.310,0.295,11.00000,0.03450,M-R relationship,1.670000,M3.0,3566.00
K2-97 b,K2-97,1,0,8.40672600,0.086000,10.610,0.947,152.55840,0.48000,Mass,0.702000,,4717.00
K2-98 b,K2-98,1,0,10.13644800,0.097400,5.200,0.464,32.20000,0.10131,Mass,2.150000,F8 V,6172.00
K2-99 b,K2-99,1,0,18.25198500,0.159700,11.730,1.046,308.29510,0.97000,Mass,1.050000,G0 IV,6217.00
KELT-1 b,KELT-1,1,0,1.21751400,0.024660,12.442,1.110,8654.15000,27.23000,Mass,24.700000,,6518.00
KELT-10 b,KELT-10,1,0,4.16627390,0.052500,15.681,1.399,215.80657,0.67900,Mass,0.308000,G0 V,5948.00
KELT-11 b,KELT-11,1,0,4.73610000,0.062290,15.132,1.350,54.34893,0.17100,Mass,0.093000,G8/K0 IV,5375.00
KELT-12 b,KELT-12,1,0,5.03162300,0.067080,19.952,1.780,301.93850,0.95000,Mass,0.209000,,6279.00
KELT-14 b,KELT-14,1,0,1.71005660,0.030050,19.537,1.743,408.09372,1.28400,Mass,0.322000,G4,5720.00
KELT-15 b,KELT-15,1,0,3.32944000,0.046130,19.504,1.740,416.35730,1.31000,Mass,0.360000,,6003.00
KELT-16 b,KELT-16,1,0,0.96899510,0.020440,15.861,1.415,874.03250,2.75000,Mass,1.200000,F7 V,6236.00
